,Region,LGA,Quater,Count,Median
4843,North and West Metro,Brimbank,Jun 2014,520.0,315.0
4844,North and West Metro,Brimbank,Jun 2015,578.0,330.0
4845,North and West Metro,Brimbank,Jun 2016,594.0,333.0
4846,North and West Metro,Brimbank,Jun 2017,580.0,350.0
4847,North and West Metro,Brimbank,Jun 2018,507.0,360.0
4848,North and West Metro,Brimbank,Jun 2019,507.0,370.0
4849,North and West Metro,Brimbank,Jun 2020,421.0,370.0
4850,North and West Metro,Brimbank,Jun 2021,393.0,360.0
4851,North and West Metro,Brimbank,Mar 2000,318.0,165.0
4852,North and West Metro,Brimbank,Mar 2001,262.0,170.0
4853,North and West Metro,Brimbank,Mar 2002,325.0,175.0
4854,North and West Metro,Brimbank,Mar 2003,326.0,180.0
4855,North and West Metro,Brimbank,Mar 2004,372.0,180.0
4856,North and West Metro,Brimbank,Mar 2005,389.0,185.0
4857,North and West Metro,Brimbank,Mar 2006,353.0,190.0
4858,North and West Metro,Brimbank,Mar 2007,337.0,210.0
4859,North and West Metro,Brimbank,Mar 2008,387.0,240.0
4860,North and West Metro,Brimbank,Mar 2009,406.0,280.0
4861,North and West Metro,Brimbank,Mar 2010,498.0,290.0
4862,North and West Metro,Brimbank,Mar 2011,565.0,300.0
4863,North and West Metro,Brimbank,Mar 2012,581.0,300.0
4864,North and West Metro,Brimbank,Mar 2013,538.0,300.0
4865,North and West Metro,Brimbank,Mar 2014,541.0,320.0
4866,North and West Metro,Brimbank,Mar 2015,544.0,320.0
4867,North and West Metro,Brimbank,Mar 2016,567.0,330.0
4868,North and West Metro,Brimbank,Mar 2017,587.0,350.0
4869,North and West Metro,Brimbank,Mar 2018,573.0,350.0
4870,North and West Metro,Brimbank,Mar 2019,532.0,365.0
4871,North and West Metro,Brimbank,Mar 2020,479.0,370.0
4872,North and West Metro,Brimbank,Mar 2021,440.0,370.0
4873,North and West Metro,Brimbank,Sep 1999,260.0,160.0
4874,North and West Metro,Brimbank,Sep 2000,287.0,170.0
4875,North and West Metro,Brimbank,Sep 2001,296.0,175.0
4876,North and West Metro,Brimbank,Sep 2002,349.0,180.0
4877,North and West Metro,Brimbank,Sep 2003,368.0,180.0
4878,North and West Metro,Brimbank,Sep 2004,422.0,185.0
4879,North and West Metro,Brimbank,Sep 2005,341.0,185.0
4880,North and West Metro,Brimbank,Sep 2006,334.0,200.0
4881,North and West Metro,Brimbank,Sep 2007,366.0,225.0
4882,North and West Metro,Brimbank,Sep 2008,398.0,265.0
4883,North and West Metro,Brimbank,Sep 2009,463.0,280.0
4884,North and West Metro,Brimbank,Sep 2010,538.0,300.0
4885,North and West Metro,Brimbank,Sep 2011,558.0,300.0
4886,North and West Metro,Brimbank,Sep 2012,560.0,300.0
4887,North and West Metro,Brimbank,Sep 2013,543.0,310.0
4888,North and West Metro,Brimbank,Sep 2014,568.0,320.0
4889,North and West Metro,Brimbank,Sep 2015,522.0,330.0
4890,North and West Metro,Brimbank,Sep 2016,615.0,345.0
4891,North and West Metro,Brimbank,Sep 2017,572.0,350.0
4892,North and West Metro,Brimbank,Sep 2018,517.0,370.0
4893,North and West Metro,Brimbank,Sep 2019,518.0,370.0
4894,North and West Metro,Brimbank,Sep 2020,347.0,370.0
4895,North and West Metro,Darebin,Dec 1999,316.0,190.0
4896,North and West Metro,Darebin,Dec 2000,296.0,200.0
4897,North and West Metro,Darebin,Dec 2001,291.0,220.0
4898,North and West Metro,Darebin,Dec 2002,266.0,220.0
4899,North and West Metro,Darebin,Dec 2003,267.0,220.0
4900,North and West Metro,Darebin,Dec 2004,289.0,240.0
4901,North and West Metro,Darebin,Dec 2005,226.0,233.0
4902,North and West Metro,Darebin,Dec 2006,209.0,270.0
4903,North and West Metro,Darebin,Dec 2007,198.0,290.0
4904,North and West Metro,Darebin,Dec 2008,235.0,350.0
4905,North and West Metro,Darebin,Dec 2009,261.0,350.0
4906,North and West Metro,Darebin,Dec 2010,270.0,370.0
4907,North and West Metro,Darebin,Dec 2011,269.0,390.0
4908,North and West Metro,Darebin,Dec 2012,269.0,380.0
4909,North and West Metro,Darebin,Dec 2013,262.0,420.0
4910,North and West Metro,Darebin,Dec 2014,322.0,430.0
4911,North and West Metro,Darebin,Dec 2015,323.0,435.0
4912,North and West Metro,Darebin,Dec 2016,304.0,440.0
4913,North and West Metro,Darebin,Dec 2017,282.0,480.0
4914,North and West Metro,Darebin,Dec 2018,299.0,480.0
4915,North and West Metro,Darebin,Dec 2019,266.0,488.0
4916,North and West Metro,Darebin,Dec 2020,306.0,520.0
4917,North and West Metro,Darebin,Jun 1999,269.0,180.0
4918,North and West Metro,Darebin,Jun 2000,282.0,198.0
4919,North and West Metro,Darebin,Jun 2001,285.0,210.0
4920,North and West Metro,Darebin,Jun 2002,272.0,220.0
4921,North and West Metro,Darebin,Jun 2003,270.0,218.0
4922,North and West Metro,Darebin,Jun 2004,220.0,225.0
4923,North and West Metro,Darebin,Jun 2005,254.0,235.0
4924,North and West Metro,Darebin,Jun 2006,236.0,250.0
4925,North and West Metro,Darebin,Jun 2007,188.0,280.0
4926,North and West Metro,Darebin,Jun 2008,178.0,325.0
4927,North and West Metro,Darebin,Jun 2009,206.0,350.0
4928,North and West Metro,Darebin,Jun 2010,221.0,360.0
4929,North and West Metro,Darebin,Jun 2011,255.0,365.0
4930,North and West Metro,Darebin,Jun 2012,237.0,370.0
4931,North and West Metro,Darebin,Jun 2013,261.0,390.0
4932,North and West Metro,Darebin,Jun 2014,271.0,410.0
4933,North and West Metro,Darebin,Jun 2015,275.0,410.0
4934,North and West Metro,Darebin,Jun 2016,330.0,450.0
4935,North and West Metro,Darebin,Jun 2017,266.0,450.0
4936,North and West Metro,Darebin,Jun 2018,282.0,480.0
4937,North and West Metro,Darebin,Jun 2019,278.0,510.0
4938,North and West Metro,Darebin,Jun 2020,241.0,500.0
4939,North and West Metro,Darebin,Jun 2021,236.0,500.0
4940,North and West Metro,Darebin,Mar 2000,386.0,200.0
4941,North and West Metro,Darebin,Mar 2001,313.0,210.0
4942,North and West Metro,Darebin,Mar 2002,348.0,220.0
4943,North and West Metro,Darebin,Mar 2003,377.0,220.0
4944,North and West Metro,Darebin,Mar 2004,384.0,235.0
4945,North and West Metro,Darebin,Mar 2005,294.0,240.0
4946,North and West Metro,Darebin,Mar 2006,275.0,250.0
4947,North and West Metro,Darebin,Mar 2007,265.0,280.0
4948,North and West Metro,Darebin,Mar 2008,251.0,300.0
4949,North and West Metro,Darebin,Mar 2009,239.0,360.0
4950,North and West Metro,Darebin,Mar 2010,296.0,360.0
4951,North and West Metro,Darebin,Mar 2011,253.0,370.0
4952,North and West Metro,Darebin,Mar 2012,315.0,400.0
4953,North and West Metro,Darebin,Mar 2013,339.0,395.0
4954,North and West Metro,Darebin,Mar 2014,294.0,400.0
4955,North and West Metro,Darebin,Mar 2015,308.0,413.0
4956,North and West Metro,Darebin,Mar 2016,354.0,450.0
4957,North and West Metro,Darebin,Mar 2017,341.0,460.0
4958,North and West Metro,Darebin,Mar 2018,378.0,480.0
4959,North and West Metro,Darebin,Mar 2019,327.0,495.0
4960,North and West Metro,Darebin,Mar 2020,290.0,545.0
4961,North and West Metro,Darebin,Mar 2021,357.0,510.0
4962,North and West Metro,Darebin,Sep 1999,292.0,180.0
4963,North and West Metro,Darebin,Sep 2000,337.0,195.0
4964,North and West Metro,Darebin,Sep 2001,284.0,210.0
4965,North and West Metro,Darebin,Sep 2002,297.0,210.0
4966,North and West Metro,Darebin,Sep 2003,315.0,230.0
4967,North and West Metro,Darebin,Sep 2004,267.0,220.0
4968,North and West Metro,Darebin,Sep 2005,244.0,240.0
4969,North and West Metro,Darebin,Sep 2006,225.0,250.0
4970,North and West Metro,Darebin,Sep 2007,242.0,300.0
4971,North and West Metro,Darebin,Sep 2008,240.0,350.0
4972,North and West Metro,Darebin,Sep 2009,223.0,350.0
4973,North and West Metro,Darebin,Sep 2010,249.0,375.0
4974,North and West Metro,Darebin,Sep 2011,259.0,400.0
4975,North and West Metro,Darebin,Sep 2012,287.0,370.0
4976,North and West Metro,Darebin,Sep 2013,247.0,380.0
4977,North and West Metro,Darebin,Sep 2014,275.0,420.0
4978,North and West Metro,Darebin,Sep 2015,307.0,420.0
4979,North and West Metro,Darebin,Sep 2016,309.0,420.0
4980,North and West Metro,Darebin,Sep 2017,320.0,460.0
4981,North and West Metro,Darebin,Sep 2018,322.0,500.0
4982,North and West Metro,Darebin,Sep 2019,277.0,460.0
4983,North and West Metro,Darebin,Sep 2020,228.0,500.0
4984,North and West Metro,Hobsons Bay,Dec 1999,223.0,185.0
4985,North and West Metro,Hobsons Bay,Dec 2000,240.0,195.0
4986,North and West Metro,Hobsons Bay,Dec 2001,268.0,203.0
4987,North and West Metro,Hobsons Bay,Dec 2002,260.0,210.0
4988,North and West Metro,Hobsons Bay,Dec 2003,266.0,213.0
4989,North and West Metro,Hobsons Bay,Dec 2004,256.0,220.0
4990,North and West Metro,Hobsons Bay,Dec 2005,270.0,230.0
4991,North and West Metro,Hobsons Bay,Dec 2006,212.0,240.0
4992,North and West Metro,Hobsons Bay,Dec 2007,229.0,270.0
4993,North and West Metro,Hobsons Bay,Dec 2008,259.0,300.0
4994,North and West Metro,Hobsons Bay,Dec 2009,219.0,330.0
4995,North and West Metro,Hobsons Bay,Dec 2010,234.0,330.0
4996,North and West Metro,Hobsons Bay,Dec 2011,223.0,330.0
4997,North and West Metro,Hobsons Bay,Dec 2012,227.0,350.0
4998,North and West Metro,Hobsons Bay,Dec 2013,236.0,370.0
4999,North and West Metro,Hobsons Bay,Dec 2014,236.0,380.0
5000,North and West Metro,Hobsons Bay,Dec 2015,258.0,400.0
5001,North and West Metro,Hobsons Bay,Dec 2016,260.0,420.0
5002,North and West Metro,Hobsons Bay,Dec 2017,264.0,450.0
5003,North and West Metro,Hobsons Bay,Dec 2018,257.0,450.0
5004,North and West Metro,Hobsons Bay,Dec 2019,233.0,480.0
5005,North and West Metro,Hobsons Bay,Dec 2020,226.0,478.0
5006,North and West Metro,Hobsons Bay,Jun 1999,215.0,180.0
5007,North and West Metro,Hobsons Bay,Jun 2000,255.0,190.0
5008,North and West Metro,Hobsons Bay,Jun 2001,254.0,195.0
5009,North and West Metro,Hobsons Bay,Jun 2002,229.0,210.0
5010,North and West Metro,Hobsons Bay,Jun 2003,252.0,210.0
5011,North and West Metro,Hobsons Bay,Jun 2004,240.0,210.0
5012,North and West Metro,Hobsons Bay,Jun 2005,220.0,213.0
5013,North and West Metro,Hobsons Bay,Jun 2006,199.0,230.0
5014,North and West Metro,Hobsons Bay,Jun 2007,205.0,255.0
5015,North and West Metro,Hobsons Bay,Jun 2008,216.0,300.0
5016,North and West Metro,Hobsons Bay,Jun 2009,186.0,320.0
5017,North and West Metro,Hobsons Bay,Jun 2010,234.0,330.0
5018,North and West Metro,Hobsons Bay,Jun 2011,271.0,350.0
5019,North and West Metro,Hobsons Bay,Jun 2012,228.0,350.0
5020,North and West Metro,Hobsons Bay,Jun 2013,226.0,380.0
5021,North and West Metro,Hobsons Bay,Jun 2014,243.0,385.0
5022,North and West Metro,Hobsons Bay,Jun 2015,242.0,400.0
5023,North and West Metro,Hobsons Bay,Jun 2016,284.0,425.0
5024,North and West Metro,Hobsons Bay,Jun 2017,222.0,435.0
5025,North and West Metro,Hobsons Bay,Jun 2018,238.0,440.0
5026,North and West Metro,Hobsons Bay,Jun 2019,247.0,450.0
5027,North and West Metro,Hobsons Bay,Jun 2020,210.0,445.0
5028,North and West Metro,Hobsons Bay,Jun 2021,204.0,440.0
5029,North and West Metro,Hobsons Bay,Mar 2000,259.0,190.0
5030,North and West Metro,Hobsons Bay,Mar 2001,243.0,195.0
5031,North and West Metro,Hobsons Bay,Mar 2002,266.0,210.0
5032,North and West Metro,Hobsons Bay,Mar 2003,317.0,210.0
5033,North and West Metro,Hobsons Bay,Mar 2004,294.0,220.0
5034,North and West Metro,Hobsons Bay,Mar 2005,245.0,230.0
5035,North and West Metro,Hobsons Bay,Mar 2006,226.0,230.0
5036,North and West Metro,Hobsons Bay,Mar 2007,267.0,250.0
5037,North and West Metro,Hobsons Bay,Mar 2008,255.0,280.0
5038,North and West Metro,Hobsons Bay,Mar 2009,222.0,320.0
5039,North and West Metro,Hobsons Bay,Mar 2010,219.0,330.0
5040,North and West Metro,Hobsons Bay,Mar 2011,256.0,350.0
5041,North and West Metro,Hobsons Bay,Mar 2012,267.0,350.0
5042,North and West Metro,Hobsons Bay,Mar 2013,283.0,360.0
5043,North and West Metro,Hobsons Bay,Mar 2014,232.0,380.0
5044,North and West Metro,Hobsons Bay,Mar 2015,268.0,390.0
5045,North and West Metro,Hobsons Bay,Mar 2016,292.0,410.0
5046,North and West Metro,Hobsons Bay,Mar 2017,290.0,423.0
5047,North and West Metro,Hobsons Bay,Mar 2018,252.0,438.0
5048,North and West Metro,Hobsons Bay,Mar 2019,244.0,420.0
5049,North and West Metro,Hobsons Bay,Mar 2020,262.0,473.0
5050,North and West Metro,Hobsons Bay,Mar 2021,251.0,460.0
5051,North and West Metro,Hobsons Bay,Sep 1999,237.0,180.0
5052,North and West Metro,Hobsons Bay,Sep 2000,256.0,195.0
5053,North and West Metro,Hobsons Bay,Sep 2001,241.0,200.0
5054,North and West Metro,Hobsons Bay,Sep 2002,284.0,210.0
5055,North and West Metro,Hobsons Bay,Sep 2003,286.0,210.0
5056,North and West Metro,Hobsons Bay,Sep 2004,269.0,210.0
5057,North and West Metro,Hobsons Bay,Sep 2005,285.0,220.0
5058,North and West Metro,Hobsons Bay,Sep 2006,197.0,240.0
5059,North and West Metro,Hobsons Bay,Sep 2007,202.0,268.0
5060,North and West Metro,Hobsons Bay,Sep 2008,225.0,300.0
5061,North and West Metro,Hobsons Bay,Sep 2009,212.0,330.0
5062,North and West Metro,Hobsons Bay,Sep 2010,223.0,330.0
5063,North and West Metro,Hobsons Bay,Sep 2011,244.0,350.0
5064,North and West Metro,Hobsons Bay,Sep 2012,284.0,350.0
5065,North and West Metro,Hobsons Bay,Sep 2013,251.0,360.0
5066,North and West Metro,Hobsons Bay,Sep 2014,237.0,380.0
5067,North and West Metro,Hobsons Bay,Sep 2015,266.0,400.0
5068,North and West Metro,Hobsons Bay,Sep 2016,254.0,415.0
5069,North and West Metro,Hobsons Bay,Sep 2017,252.0,435.0
5070,North and West Metro,Hobsons Bay,Sep 2018,232.0,460.0
5071,North and West Metro,Hobsons Bay,Sep 2019,233.0,450.0
5072,North and West Metro,Hobsons Bay,Sep 2020,185.0,440.0
5073,North and West Metro,Hume,Dec 1999,238.0,175.0
5074,North and West Metro,Hume,Dec 2000,255.0,180.0
5075,North and West Metro,Hume,Dec 2001,272.0,190.0
5076,North and West Metro,Hume,Dec 2002,300.0,190.0
5077,North and West Metro,Hume,Dec 2003,364.0,200.0
5078,North and West Metro,Hume,Dec 2004,317.0,200.0
5079,North and West Metro,Hume,Dec 2005,321.0,210.0
5080,North and West Metro,Hume,Dec 2006,357.0,220.0
5081,North and West Metro,Hume,Dec 2007,295.0,245.0
5082,North and West Metro,Hume,Dec 2008,335.0,280.0
5083,North and West Metro,Hume,Dec 2009,338.0,300.0
5084,North and West Metro,Hume,Dec 2010,443.0,310.0
5085,North and West Metro,Hume,Dec 2011,436.0,320.0
5086,North and West Metro,Hume,Dec 2012,487.0,320.0
5087,North and West Metro,Hume,Dec 2013,509.0,321.0
5088,North and West Metro,Hume,Dec 2014,478.0,330.0
5089,North and West Metro,Hume,Dec 2015,567.0,335.0
5090,North and West Metro,Hume,Dec 2016,501.0,350.0
5091,North and West Metro,Hume,Dec 2017,594.0,360.0
5092,North and West Metro,Hume,Dec 2018,528.0,375.0
5093,North and West Metro,Hume,Dec 2019,581.0,370.0
5094,North and West Metro,Hume,Dec 2020,547.0,380.0
5095,North and West Metro,Hume,Jun 1999,248.0,170.0
5096,North and West Metro,Hume,Jun 2000,266.0,180.0
5097,North and West Metro,Hume,Jun 2001,290.0,180.0
5098,North and West Metro,Hume,Jun 2002,293.0,190.0
5099,North and West Metro,Hume,Jun 2003,332.0,195.0
5100,North and West Metro,Hume,Jun 2004,293.0,200.0
5101,North and West Metro,Hume,Jun 2005,359.0,203.0
5102,North and West Metro,Hume,Jun 2006,352.0,210.0
5103,North and West Metro,Hume,Jun 2007,338.0,230.0
5104,North and West Metro,Hume,Jun 2008,299.0,270.0
5105,North and West Metro,Hume,Jun 2009,363.0,290.0
5106,North and West Metro,Hume,Jun 2010,421.0,310.0
5107,North and West Metro,Hume,Jun 2011,464.0,320.0
5108,North and West Metro,Hume,Jun 2012,490.0,320.0
5109,North and West Metro,Hume,Jun 2013,527.0,315.0
5110,North and West Metro,Hume,Jun 2014,487.0,320.0
5111,North and West Metro,Hume,Jun 2015,519.0,330.0
5112,North and West Metro,Hume,Jun 2016,557.0,330.0
5113,North and West Metro,Hume,Jun 2017,503.0,360.0
5114,North and West Metro,Hume,Jun 2018,522.0,370.0
5115,North and West Metro,Hume,Jun 2019,541.0,380.0
5116,North and West Metro,Hume,Jun 2020,512.0,375.0
5117,North and West Metro,Hume,Jun 2021,457.0,380.0
5118,North and West Metro,Hume,Mar 2000,255.0,175.0
5119,North and West Metro,Hume,Mar 2001,253.0,185.0
5120,North and West Metro,Hume,Mar 2002,304.0,185.0
5121,North and West Metro,Hume,Mar 2003,301.0,195.0
5122,North and West Metro,Hume,Mar 2004,357.0,200.0
5123,North and West Metro,Hume,Mar 2005,333.0,200.0
5124,North and West Metro,Hume,Mar 2006,332.0,210.0
5125,North and West Metro,Hume,Mar 2007,355.0,220.0
5126,North and West Metro,Hume,Mar 2008,366.0,250.0
5127,North and West Metro,Hume,Mar 2009,354.0,290.0
5128,North and West Metro,Hume,Mar 2010,350.0,300.0
5129,North and West Metro,Hume,Mar 2011,426.0,320.0
5130,North and West Metro,Hume,Mar 2012,526.0,320.0
5131,North and West Metro,Hume,Mar 2013,479.0,315.0
5132,North and West Metro,Hume,Mar 2014,467.0,325.0
5133,North and West Metro,Hume,Mar 2015,486.0,325.0
5134,North and West Metro,Hume,Mar 2016,539.0,340.0
5135,North and West Metro,Hume,Mar 2017,513.0,350.0
5136,North and West Metro,Hume,Mar 2018,574.0,360.0
5137,North and West Metro,Hume,Mar 2019,556.0,380.0
5138,North and West Metro,Hume,Mar 2020,544.0,380.0
5139,North and West Metro,Hume,Mar 2021,567.0,380.0
5140,North and West Metro,Hume,Sep 1999,260.0,172.0
5141,North and West Metro,Hume,Sep 2000,287.0,175.0
5142,North and West Metro,Hume,Sep 2001,287.0,185.0
5143,North and West Metro,Hume,Sep 2002,285.0,190.0
5144,North and West Metro,Hume,Sep 2003,337.0,200.0
5145,North and West Metro,Hume,Sep 2004,363.0,200.0
5146,North and West Metro,Hume,Sep 2005,419.0,205.0
5147,North and West Metro,Hume,Sep 2006,364.0,210.0
5148,North and West Metro,Hume,Sep 2007,339.0,230.0
5149,North and West Metro,Hume,Sep 2008,339.0,280.0
5150,North and West Metro,Hume,Sep 2009,376.0,300.0
5151,North and West Metro,Hume,Sep 2010,431.0,310.0
5152,North and West Metro,Hume,Sep 2011,483.0,315.0
5153,North and West Metro,Hume,Sep 2012,516.0,311.0
5154,North and West Metro,Hume,Sep 2013,550.0,320.0
5155,North and West Metro,Hume,Sep 2014,513.0,330.0
5156,North and West Metro,Hume,Sep 2015,515.0,330.0
5157,North and West Metro,Hume,Sep 2016,583.0,340.0
5158,North and West Metro,Hume,Sep 2017,515.0,360.0
5159,North and West Metro,Hume,Sep 2018,556.0,370.0
5160,North and West Metro,Hume,Sep 2019,615.0,375.0
5161,North and West Metro,Hume,Sep 2020,476.0,380.0
5162,North and West Metro,Maribyrnong,Dec 1999,170.0,180.0
5163,North and West Metro,Maribyrnong,Dec 2000,171.0,190.0
5164,North and West Metro,Maribyrnong,Dec 2001,160.0,208.0
5165,North and West Metro,Maribyrnong,Dec 2002,183.0,210.0
5166,North and West Metro,Maribyrnong,Dec 2003,154.0,210.0
5167,North and West Metro,Maribyrnong,Dec 2004,185.0,220.0
5168,North and West Metro,Maribyrnong,Dec 2005,145.0,230.0
5169,North and West Metro,Maribyrnong,Dec 2006,172.0,250.0
5170,North and West Metro,Maribyrnong,Dec 2007,185.0,305.0
5171,North and West Metro,Maribyrnong,Dec 2008,160.0,350.0
5172,North and West Metro,Maribyrnong,Dec 2009,184.0,345.0
5173,North and West Metro,Maribyrnong,Dec 2010,208.0,363.0
5174,North and West Metro,Maribyrnong,Dec 2011,195.0,380.0
5175,North and West Metro,Maribyrnong,Dec 2012,224.0,375.0
5176,North and West Metro,Maribyrnong,Dec 2013,216.0,400.0
5177,North and West Metro,Maribyrnong,Dec 2014,213.0,420.0
5178,North and West Metro,Maribyrnong,Dec 2015,262.0,430.0
5179,North and West Metro,Maribyrnong,Dec 2016,211.0,450.0
5180,North and West Metro,Maribyrnong,Dec 2017,225.0,470.0
5181,North and West Metro,Maribyrnong,Dec 2018,208.0,500.0
5182,North and West Metro,Maribyrnong,Dec 2019,209.0,515.0
5183,North and West Metro,Maribyrnong,Dec 2020,239.0,490.0
5184,North and West Metro,Maribyrnong,Jun 1999,133.0,170.0
5185,North and West Metro,Maribyrnong,Jun 2000,156.0,180.0
5186,North and West Metro,Maribyrnong,Jun 2001,166.0,190.0
5187,North and West Metro,Maribyrnong,Jun 2002,170.0,200.0
5188,North and West Metro,Maribyrnong,Jun 2003,196.0,218.0
5189,North and West Metro,Maribyrnong,Jun 2004,168.0,220.0
5190,North and West Metro,Maribyrnong,Jun 2005,173.0,230.0
5191,North and West Metro,Maribyrnong,Jun 2006,131.0,240.0
5192,North and West Metro,Maribyrnong,Jun 2007,139.0,280.0
5193,North and West Metro,Maribyrnong,Jun 2008,175.0,330.0
5194,North and West Metro,Maribyrnong,Jun 2009,164.0,350.0
5195,North and West Metro,Maribyrnong,Jun 2010,196.0,360.0
5196,North and West Metro,Maribyrnong,Jun 2011,192.0,360.0
5197,North and West Metro,Maribyrnong,Jun 2012,213.0,380.0
5198,North and West Metro,Maribyrnong,Jun 2013,212.0,400.0
5199,North and West Metro,Maribyrnong,Jun 2014,199.0,410.0
5200,North and West Metro,Maribyrnong,Jun 2015,227.0,425.0
5201,North and West Metro,Maribyrnong,Jun 2016,207.0,450.0
5202,North and West Metro,Maribyrnong,Jun 2017,213.0,470.0
5203,North and West Metro,Maribyrnong,Jun 2018,192.0,490.0
5204,North and West Metro,Maribyrnong,Jun 2019,209.0,485.0
5205,North and West Metro,Maribyrnong,Jun 2020,197.0,480.0
5206,North and West Metro,Maribyrnong,Jun 2021,234.0,500.0
5207,North and West Metro,Maribyrnong,Mar 2000,172.0,185.0
5208,North and West Metro,Maribyrnong,Mar 2001,191.0,190.0
5209,North and West Metro,Maribyrnong,Mar 2002,208.0,208.0
5210,North and West Metro,Maribyrnong,Mar 2003,244.0,210.0
5211,North and West Metro,Maribyrnong,Mar 2004,241.0,220.0
5212,North and West Metro,Maribyrnong,Mar 2005,193.0,225.0
5213,North and West Metro,Maribyrnong,Mar 2006,204.0,240.0
5214,North and West Metro,Maribyrnong,Mar 2007,198.0,278.0
5215,North and West Metro,Maribyrnong,Mar 2008,206.0,310.0
5216,North and West Metro,Maribyrnong,Mar 2009,184.0,360.0
5217,North and West Metro,Maribyrnong,Mar 2010,204.0,360.0
5218,North and West Metro,Maribyrnong,Mar 2011,233.0,370.0
5219,North and West Metro,Maribyrnong,Mar 2012,212.0,380.0
5220,North and West Metro,Maribyrnong,Mar 2013,256.0,394.0
5221,North and West Metro,Maribyrnong,Mar 2014,252.0,400.0
5222,North and West Metro,Maribyrnong,Mar 2015,267.0,420.0
5223,North and West Metro,Maribyrnong,Mar 2016,294.0,450.0
5224,North and West Metro,Maribyrnong,Mar 2017,260.0,473.0
5225,North and West Metro,Maribyrnong,Mar 2018,265.0,480.0
5226,North and West Metro,Maribyrnong,Mar 2019,247.0,490.0
5227,North and West Metro,Maribyrnong,Mar 2020,252.0,513.0
5228,North and West Metro,Maribyrnong,Mar 2021,264.0,520.0
5229,North and West Metro,Maribyrnong,Sep 1999,146.0,180.0
5230,North and West Metro,Maribyrnong,Sep 2000,186.0,185.0
5231,North and West Metro,Maribyrnong,Sep 2001,169.0,200.0
5232,North and West Metro,Maribyrnong,Sep 2002,187.0,200.0
5233,North and West Metro,Maribyrnong,Sep 2003,182.0,210.0
5234,North and West Metro,Maribyrnong,Sep 2004,199.0,230.0
5235,North and West Metro,Maribyrnong,Sep 2005,177.0,230.0
5236,North and West Metro,Maribyrnong,Sep 2006,149.0,250.0
5237,North and West Metro,Maribyrnong,Sep 2007,149.0,280.0
5238,North and West Metro,Maribyrnong,Sep 2008,179.0,340.0
5239,North and West Metro,Maribyrnong,Sep 2009,164.0,350.0
5240,North and West Metro,Maribyrnong,Sep 2010,206.0,350.0
5241,North and West Metro,Maribyrnong,Sep 2011,208.0,368.0
5242,North and West Metro,Maribyrnong,Sep 2012,230.0,370.0
5243,North and West Metro,Maribyrnong,Sep 2013,219.0,380.0
5244,North and West Metro,Maribyrnong,Sep 2014,219.0,400.0
5245,North and West Metro,Maribyrnong,Sep 2015,232.0,430.0
5246,North and West Metro,Maribyrnong,Sep 2016,236.0,430.0
5247,North and West Metro,Maribyrnong,Sep 2017,217.0,475.0
5248,North and West Metro,Maribyrnong,Sep 2018,237.0,495.0
5249,North and West Metro,Maribyrnong,Sep 2019,225.0,500.0
5250,North and West Metro,Maribyrnong,Sep 2020,201.0,475.0
5251,North and West Metro,Melbourne,Dec 1999,60.0,300.0
5252,North and West Metro,Melbourne,Dec 2000,65.0,330.0
5253,North and West Metro,Melbourne,Dec 2001,46.0,330.0
5254,North and West Metro,Melbourne,Dec 2002,45.0,350.0
5255,North and West Metro,Melbourne,Dec 2003,29.0,360.0
5256,North and West Metro,Melbourne,Dec 2004,42.0,365.0
5257,North and West Metro,Melbourne,Dec 2005,40.0,373.0
5258,North and West Metro,Melbourne,Dec 2006,38.0,380.0
5259,North and West Metro,Melbourne,Dec 2007,28.0,480.0
5260,North and West Metro,Melbourne,Dec 2008,34.0,505.0
5261,North and West Metro,Melbourne,Dec 2009,51.0,550.0
5262,North and West Metro,Melbourne,Dec 2010,61.0,550.0
5263,North and West Metro,Melbourne,Dec 2011,46.0,600.0
5264,North and West Metro,Melbourne,Dec 2012,66.0,598.0
5265,North and West Metro,Melbourne,Dec 2013,70.0,600.0
5266,North and West Metro,Melbourne,Dec 2014,83.0,620.0
5267,North and West Metro,Melbourne,Dec 2015,82.0,650.0
5268,North and West Metro,Melbourne,Dec 2016,77.0,650.0
5269,North and West Metro,Melbourne,Dec 2017,81.0,700.0
5270,North and West Metro,Melbourne,Dec 2018,87.0,740.0
5271,North and West Metro,Melbourne,Dec 2019,53.0,750.0
5272,North and West Metro,Melbourne,Dec 2020,84.0,700.0
5273,North and West Metro,Melbourne,Jun 1999,37.0,295.0
5274,North and West Metro,Melbourne,Jun 2000,48.0,328.0
5275,North and West Metro,Melbourne,Jun 2001,52.0,330.0
5276,North and West Metro,Melbourne,Jun 2002,40.0,385.0
5277,North and West Metro,Melbourne,Jun 2003,37.0,330.0
5278,North and West Metro,Melbourne,Jun 2004,36.0,375.0
5279,North and West Metro,Melbourne,Jun 2005,31.0,360.0
5280,North and West Metro,Melbourne,Jun 2006,53.0,390.0
5281,North and West Metro,Melbourne,Jun 2007,38.0,425.0
5282,North and West Metro,Melbourne,Jun 2008,44.0,533.0
5283,North and West Metro,Melbourne,Jun 2009,36.0,530.0
5284,North and West Metro,Melbourne,Jun 2010,47.0,540.0
5285,North and West Metro,Melbourne,Jun 2011,54.0,600.0
5286,North and West Metro,Melbourne,Jun 2012,50.0,593.0
5287,North and West Metro,Melbourne,Jun 2013,47.0,600.0
